Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	EpGoals	TestEpGoals	CumulativeCost	CostRate	TotalEnvInteracts	AverageQR1Vals	StdQR1Vals	MaxQR1Vals	MinQR1Vals	AverageQR2Vals	StdQR2Vals	MaxQR2Vals	MinQR2Vals	AverageQCVals	StdQCVals	MaxQCVals	MinQCVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQR1	LossQR2	LossQC	LossAlpha	LogAlpha	Alpha	LossBeta	LogBeta	Beta	PiEntropy	TestTime	EpochTime	TotalTime
240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.366665	78.831245	286.0	0.0	8.7	26.1	87.0	0.0	994.73334	1000.0	0.0	0.0	231280.0	0.03198893499308437	7200001.0	131.85905	1.954774	134.11955	22.270842	131.85907	1.95324	134.30692	25.81	1.964911	4.648083	66.77544	-0.69648314	-1.350543	0.24239361	3.9722018	-7.3039885	-133.00452	0.12501831	0.12487201	0.20867422	3.3505428	0.0	1.0	2.6537918e-16	-32.513058	7.581558e-15	1.350543	14.489711	590.19495	125328.36864995956
241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.8	60.48052	222.0	0.0	159.6	320.11224	852.0	0.0	1000.0	1000.0	0.0	0.0	232379.0	0.032008126721763085	7230001.0	131.9218	1.8739489	134.14243	0.14301324	131.92168	1.8747109	134.07278	4.749438	1.9633212	4.779258	66.46876	-2.377575	-1.3510191	0.24221279	4.354479	-8.492403	-133.07513	0.12766144	0.12606023	0.23526153	3.3510196	0.0	1.0	2.7717478e-16	-32.513943	7.574863e-15	1.3510195	14.946277	589.9574	125918.30652332306
242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.774194	22.250349	98.0	0.0	0.0	0.0	0.0	0.0	997.6774	1000.0	0.0	0.0	232713.0	0.03192222222222222	7260001.0	131.98573	1.8746523	134.35	14.506076	131.98566	1.8744372	134.40546	17.406178	1.9634936	4.7701893	65.66343	-0.99137354	-1.3511705	0.24207248	3.637374	-7.681092	-133.12459	0.13242565	0.13097891	0.23751917	3.351171	0.0	1.0	2.7554246e-16	-32.515182	7.565461e-15	1.3511711	15.027198	590.8739	126509.1736459732
243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.709677	57.785587	276.0	0.0	0.0	0.0	0.0	0.0	968.70966	1000.0	0.0	0.0	233665.0	0.03192144808743169	7290001.0	131.93065	1.9264665	134.28127	22.776096	131.93057	1.9289323	134.17682	-28.698198	1.9621902	4.730482	66.617516	-30.665714	-1.3498064	0.245807	4.4728284	-8.556185	-133.1079	0.14161392	0.13478285	0.23370013	3.3498058	0.0	1.0	2.8512445e-16	-32.51612	7.558368e-15	1.3498058	14.411221	589.7114	127098.90051627159
244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.866667	39.91719	148.0	0.0	0.0	0.0	0.0	0.0	972.1	1000.0	0.0	0.0	234351.0	0.03188448979591837	7320001.0	131.96251	1.7898138	134.32748	30.562542	131.96252	1.78895	134.54399	21.096897	1.9606833	4.6348877	68.550415	-0.66812706	-1.3510447	0.24164343	4.0084295	-8.072828	-133.21298	0.11683341	0.11684258	0.2042264	3.351045	0.0	1.0	2.9620814e-16	-32.51715	7.550587e-15	1.3510449	14.482349	590.27734	127689.15835475922
245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.733334	60.075466	224.0	0.0	76.9	207.51118	696.0	0.0	1000.0	1000.0	0.0	0.0	235591.0	0.03192289972899729	7350001.0	132.0732	1.8145046	134.40312	37.449986	132.07321	1.814775	134.419	41.354267	1.9626632	4.7378607	59.763195	-0.64322853	-1.3502653	0.2442564	3.239832	-8.250395	-133.25388	0.1318684	0.13249561	0.22725114	3.3502657	0.0	1.0	2.8096273e-16	-32.51822	7.54251e-15	1.3502656	14.239933	589.51984	128278.72025537491
246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.741936	49.92056	158.0	0.0	0.0	0.0	0.0	0.0	968.5484	1000.0	0.0	0.0	236623.0	0.03193292847503374	7380001.0	132.00125	1.8426697	134.34752	13.293125	132.00125	1.8435057	134.36943	20.871	1.9641523	4.643984	58.982037	-0.67408085	-1.3496965	0.2467538	4.020088	-8.120226	-133.17859	0.14173704	0.14151694	0.21373029	3.3496964	0.0	1.0	2.6949483e-16	-32.51915	7.535507e-15	1.3496966	14.771257	590.0861	128868.80250692368
247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.666666	46.835403	200.0	0.0	63.7	191.09999	637.0	0.0	1000.0	1000.0	0.0	0.0	237555.0	0.03192943548387097	7410001.0	131.92021	1.9000756	134.28978	5.286955	131.92017	1.900468	134.19473	-4.9405293	1.9623193	4.7386947	63.51771	-0.6492996	-1.3497128	0.24754634	5.4376097	-8.872496	-133.0926	0.13634206	0.13662927	0.22922197	3.3497128	0.0	1.0	2.8295954e-16	-32.52031	7.526801e-15	1.3497127	14.541773	589.5286	129458.32286787033
248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.833332	47.84704	151.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	238528.0	0.03193145917001339	7440001.0	131.94868	1.8512307	134.28363	3.4925375	131.94872	1.8511578	134.50009	-0.7667942	1.9642831	4.745834	62.199486	-0.6349273	-1.3497759	0.24558042	3.851252	-9.121817	-133.09264	0.13052678	0.13096307	0.2290507	3.3497763	0.0	1.0	2.6788783e-16	-32.521484	7.517937e-15	1.3497761	14.923201	588.9347	130047.24291396141
249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.766666	43.257896	158.0	0.0	184.9	293.9777	747.0	0.0	1000.0	1000.0	0.0	0.0	239392.0	0.03191893333333334	7470001.0	131.86131	1.960898	134.1877	17.967976	131.86124	1.9614627	134.30008	1.6198409	1.9635493	4.7968593	60.477325	-0.57503414	-1.3483621	0.25327736	2.9951468	-7.6838684	-132.99489	0.1459381	0.14528763	0.24058416	3.3483622	0.0	1.0	2.7313038e-16	-32.522472	7.510518e-15	1.3483623	14.3417225	588.633	130635.89793515205
250	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.233334	100.05255	372.0	0.0	135.4	272.55246	746.0	0.0	1000.0	1000.0	0.0	0.0	240928.0	0.031995750332005315	7500001.0	131.83585	1.9470032	134.27927	-15.045546	131.83571	1.9473068	134.15486	-19.185282	1.9603648	4.778633	64.47482	-1.0842342	-1.3495086	0.24817131	2.923834	-10.130392	-133.03133	0.12837118	0.12961233	0.23915905	3.3495097	0.0	1.0	2.967858e-16	-32.52333	7.504094e-15	1.3495097	14.579787	589.9452	131225.81328248978
251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.833334	78.0073	355.0	0.0	154.4	308.91687	791.0	0.0	1000.0	1000.0	0.0	0.0	241823.0	0.031987169312169314	7530001.0	131.81033	1.9216285	134.2565	23.406244	131.8103	1.9216197	134.32823	-3.9827898	1.9593838	4.802115	63.69511	-0.70818233	-1.3482755	0.2533161	7.5851793	-8.782684	-133.00453	0.14823034	0.14790332	0.2224876	3.3482761	0.0	1.0	3.037898e-16	-32.524536	7.495012e-15	1.348276	14.741648	589.16876	131815.0003581047
252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.225807	82.072624	346.0	0.0	364.7	446.89417	938.0	0.0	968.80646	1000.0	0.0	0.0	243101.0	0.03202911725955204	7560001.0	131.8044	1.8295255	134.10368	-25.977732	131.80446	1.8285514	134.11368	-6.327018	1.9608119	4.7215323	69.173164	-0.45088148	-1.3495786	0.24787731	3.6545258	-9.293227	-133.00722	0.12958223	0.12839761	0.20874412	3.3495793	0.0	1.0	2.9276934e-16	-32.525593	7.487124e-15	1.3495793	14.812723	589.4213	132404.40732216835
253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.1	57.78486	261.0	0.0	139.1	230.9712	697.0	0.0	1000.0	1000.0	0.0	0.0	244024.0	0.0320241469816273	7590001.0	131.91733	1.7455703	134.35768	-7.4756107	131.91737	1.745304	134.22491	-10.346221	1.9670534	4.6156793	64.12726	-0.5393486	-1.3505844	0.24377726	2.6154907	-8.9579315	-133.04944	0.13661703	0.13543461	0.21003927	3.3505843	0.0	1.0	2.4584448e-16	-32.52632	7.481683e-15	1.3505843	14.86146	589.8707	132994.28508472443
254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.533333	40.253143	190.0	0.0	145.8	273.3777	705.0	0.0	1000.0	1000.0	0.0	0.0	244665.0	0.03198235294117647	7620001.0	131.79678	1.8567487	134.22372	-11.841607	131.79669	1.8579338	134.27998	-17.768715	1.9622879	4.714107	71.06164	-0.47616196	-1.3486326	0.25173	4.298609	-9.006288	-132.98007	0.15496552	0.15276246	0.20866586	3.348633	0.0	1.0	2.812952e-16	-32.52708	7.476008e-15	1.348633	14.155497	589.0015	133583.29681062698
255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.096775	76.41836	313.0	0.0	0.0	0.0	0.0	0.0	987.9355	1000.0	0.0	0.0	246017.0	0.03203346354166667	7650001.0	131.83519	1.7885433	134.22513	-2.0050588	131.8352	1.7876972	134.17532	-7.040598	1.966075	4.525805	88.92343	-0.471745	-1.3497736	0.24678628	6.7375364	-8.311876	-133.01863	0.13985248	0.13793842	0.20446926	3.3497744	0.0	1.0	2.527354e-16	-32.52808	7.4685224e-15	1.3497746	14.186363	588.2718	134171.5338857174
256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.933334	45.723763	177.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	247215.0	0.03206420233463035	7680001.0	131.8603	1.7834764	134.11311	-4.948144	131.86026	1.7831616	134.31816	-16.684336	1.962855	4.526208	81.46419	-0.54647875	-1.3488998	0.24920155	4.3005166	-8.665411	-133.10326	0.14055558	0.13857336	0.2047798	3.3489006	0.0	1.0	2.765907e-16	-32.528774	7.4633335e-15	1.3489004	14.313441	588.26807	134759.84432649612
257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.333334	47.818638	180.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	248125.0	0.032057493540051676	7710001.0	131.91028	1.7180924	134.32909	56.760536	131.91035	1.7187909	134.43042	-5.61718	1.9631416	4.656889	71.21205	-0.5299678	-1.3492492	0.24885742	4.565637	-7.6642838	-133.09738	0.13040908	0.1287484	0.22137353	3.3492498	0.0	1.0	2.7420426e-16	-32.52965	7.456787e-15	1.3492498	14.84922	576.23944	135336.08659625053
258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.2	36.4357	127.0	0.0	170.5	341.74704	903.0	0.0	1000.0	1000.0	0.0	0.0	248971.0	0.032042599742599744	7740001.0	131.92953	1.6634891	134.24283	49.095974	131.92953	1.6652443	134.42662	-22.561916	1.9652228	4.53728	72.39096	-8.029675	-1.350041	0.24558732	3.280097	-9.7008095	-133.12914	0.13606478	0.1312992	0.22004218	3.3500404	0.0	1.0	2.5843994e-16	-32.53057	7.4499275e-15	1.3500404	14.22938	588.92487	135925.01087665558
259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.766666	46.233955	185.0	0.0	371.4	455.87546	973.0	0.0	1000.0	1000.0	0.0	0.0	249894.0	0.03203769230769231	7770001.0	131.89183	1.6972015	134.1717	41.15214	131.89188	1.6983827	134.26129	-26.325697	1.9679878	4.5087857	68.94683	-0.6169424	-1.3495966	0.24740076	3.52767	-7.883808	-133.05016	0.14913778	0.14695664	0.20945092	3.3495963	0.0	1.0	2.3769788e-16	-32.531155	7.445599e-15	1.3495965	14.026391	588.2522	136513.24503850937
260	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.433333	25.260883	84.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	250357.0	0.03197407407407407	7800001.0	131.90547	1.6594048	134.4477	39.180187	131.90547	1.6607927	134.52335	-4.3655586	1.9605998	4.648491	71.40172	-0.657248	-1.34922	0.24829806	9.233207	-7.933218	-133.14534	0.14185582	0.13879716	0.21165651	3.3492205	0.0	1.0	2.925035e-16	-32.53185	7.440406e-15	1.3492205	14.2703	589.30707	137102.56030488014
261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.833332	77.37833	380.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	251882.0	0.032046055979643766	7830001.0	131.91216	1.6436428	134.1243	56.893314	131.91225	1.6450876	134.19101	-6.676566	1.9632412	4.7820554	92.7958	-0.5332513	-1.3496037	0.24731183	5.858265	-7.8274384	-133.05386	0.12819546	0.12549405	0.2223849	3.3496041	0.0	1.0	2.725511e-16	-32.532963	7.432136e-15	1.3496041	13.743447	587.4573	137690.00887560844
262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.633333	32.371265	110.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	252531.0	0.03200646387832699	7860001.0	131.85312	1.7113252	134.33603	33.40374	131.853	1.7137506	134.36816	-4.6107707	1.9617385	4.653821	82.09879	-0.5798888	-1.3490562	0.25012589	4.1877694	-9.060721	-133.08017	0.14648867	0.14089689	0.2104374	3.349056	0.0	1.0	2.8348478e-16	-32.53373	7.426431e-15	1.3490562	14.3652525	588.7116	138278.72033762932
263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.366665	59.966366	194.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	254012.0	0.032072222222222224	7890001.0	131.82964	1.6472872	134.22346	22.720661	131.82968	1.6505439	134.13449	-10.873975	1.9660146	4.572188	64.32765	-0.67435694	-1.3492773	0.24788487	2.9252117	-9.260886	-132.99687	0.12329108	0.11871644	0.20953429	3.349277	0.0	1.0	2.5154708e-16	-32.53456	7.420279e-15	1.3492768	14.337328	589.0549	138867.785531044
264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.161291	39.82308	177.0	0.0	250.9	384.62616	897.0	0.0	968.4839	1000.0	0.0	0.0	254606.0	0.032025911949685536	7920001.0	131.93492	1.5411797	134.19736	32.141834	131.93498	1.5447837	134.4387	-25.11084	1.9618565	4.684366	67.56152	-0.6016865	-1.3490092	0.24860899	3.4747276	-8.6097145	-133.14763	0.11965174	0.11533839	0.20595942	3.34901	0.0	1.0	2.8214993e-16	-32.535416	7.413959e-15	1.3490098	14.976859	588.8465	139456.6151661873
265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.4	45.7585	153.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	255368.0	0.03200100250626566	7950001.0	131.98634	1.5547798	134.21834	5.40397	131.98647	1.5572978	134.38982	-31.419247	1.9616827	4.8141174	69.38851	-0.74387693	-1.3499508	0.24643633	2.8219705	-8.449605	-133.13782	0.10945828	0.1066007	0.21707086	3.349951	0.0	1.0	2.831005e-16	-32.536606	7.40509e-15	1.3499509	14.645908	588.7576	140045.39063882828
266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.5	44.26869	154.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	256073.0	0.03196916354556804	7980001.0	132.02892	1.537753	134.44914	-0.27110267	132.02893	1.5424968	134.38087	-23.127579	1.9606694	4.7365775	74.687706	-0.98563576	-1.3503011	0.24460092	3.0010312	-8.519612	-133.24889	0.11243844	0.10897934	0.20522907	3.350302	0.0	1.0	2.9031093e-16	-32.537624	7.397566e-15	1.350302	14.024744	588.86334	140634.2288968563
267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.333334	26.25558	82.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	256623.0	0.03191828358208955	8010001.0	132.2436	1.5042737	134.40405	23.368313	132.24362	1.5072392	134.47174	1.759489	1.9609898	4.7571034	76.236244	-0.69527626	-1.3513784	0.24010825	4.4317803	-9.529701	-133.44214	0.10957799	0.1076382	0.20968238	3.3513782	0.0	1.0	2.8761258e-16	-32.53879	7.3889725e-15	1.3513782	14.541765	588.0115	141222.25471949577
268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.580645	51.06844	181.0	0.0	83.4	250.2	834.0	0.0	971.6129	1000.0	0.0	0.0	257509.0	0.031909417596034696	8040001.0	132.28656	1.5512292	134.41592	-5.184784	132.28659	1.55204	134.47508	-33.998547	1.964334	4.6337566	67.68331	-1.1853824	-1.3509378	0.24126545	2.6610022	-8.2412815	-133.47012	0.1088643	0.107386254	0.201989	3.3509395	0.0	1.0	2.6262955e-16	-32.53984	7.381206e-15	1.3509393	13.510448	587.4793	141809.72792196274
269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.066666	51.88509	171.0	0.0	164.4	332.0732	926.0	0.0	972.43335	1000.0	0.0	0.0	258533.0	0.03191765432098766	8070001.0	132.31874	1.5504105	134.61853	-11.154604	132.31862	1.5522712	134.57816	-48.834713	1.9630251	4.6603403	69.03987	-0.79226065	-1.3514144	0.2398805	3.4941888	-8.584354	-133.52048	0.12406324	0.12449479	0.20173293	3.3514144	0.0	1.0	2.7206198e-16	-32.540688	7.3749405e-15	1.3514143	13.687441	587.89795	142397.63410282135
270	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.766666	39.619595	154.0	0.0	77.3	231.90001	773.0	0.0	1000.0	1000.0	0.0	0.0	259334.0	0.03189840098400984	8100001.0	132.33163	1.564126	134.69473	-12.9404125	132.33159	1.5655969	134.63512	-38.933666	1.9627134	4.63953	68.88008	-25.391632	-1.3506359	0.24297188	6.5656376	-8.219477	-133.55496	0.1166858	0.1153989	0.20005243	3.350636	0.0	1.0	2.7409602e-16	-32.541622	7.368052e-15	1.3506358	14.298591	590.04895	142987.6789689064
271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.766666	53.87435	174.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	260317.0	0.0319015931372549	8130001.0	132.40515	1.4312499	134.55269	84.75037	132.40515	1.4322144	134.63257	80.1816	1.9641857	4.6746063	66.78396	-26.99066	-1.3518183	0.23768461	4.018773	-8.638428	-133.58136	0.11666189	0.11526735	0.21736158	3.3518193	0.0	1.0	2.6306922e-16	-32.542313	7.362996e-15	1.3518192	14.246493	589.5845	143577.27909302711
272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.032259	56.56426	251.0	0.0	0.0	0.0	0.0	0.0	970.1613	1000.0	0.0	0.0	261155.0	0.03188705738705739	8160001.0	132.62149	1.3319644	134.82678	43.93487	132.62149	1.3329761	134.8582	87.58194	1.967369	4.7617397	74.493515	-0.9153638	-1.3531407	0.2326263	3.3541949	-8.941239	-133.70049	0.09352709	0.0917412	0.22663175	3.353142	0.0	1.0	2.3941524e-16	-32.5432	7.356444e-15	1.3531419	13.969938	583.43054	144160.71888065338
273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.290323	24.090147	101.0	0.0	0.0	0.0	0.0	0.0	972.6129	1000.0	0.0	0.0	261660.0	0.031832116788321166	8190001.0	132.62599	1.4217738	134.8656	85.857216	132.62585	1.4242314	134.88982	84.370125	1.9612296	4.5789704	67.35467	-1.7152267	-1.3522689	0.23603183	3.8078055	-9.634988	-133.89595	0.114051566	0.111403115	0.20767716	3.352269	0.0	1.0	2.843836e-16	-32.54389	7.351351e-15	1.3522687	14.001698	588.9796	144749.68676042557
274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.3	71.10422	224.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	263079.0	0.03188836363636364	8220001.0	132.6063	1.4453121	134.63716	84.77102	132.60637	1.446704	134.66013	80.06431	1.9625112	4.6568375	79.588036	-0.6797557	-1.3519948	0.23659293	5.279005	-7.713777	-133.8241	0.09747035	0.09591068	0.20670062	3.351996	0.0	1.0	2.7478387e-16	-32.544556	7.346498e-15	1.3519957	14.668335	589.4905	145339.18442296982
275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.67742	31.03524	151.0	0.0	0.0	0.0	0.0	0.0	968.0323	1000.0	0.0	0.0	263585.0	0.03183393719806763	8250001.0	132.5581	1.4966906	134.74501	87.45254	132.55806	1.4983578	134.8824	76.35604	1.9637375	4.693633	71.90726	-0.633698	-1.3512974	0.23952094	3.249494	-8.155305	-133.74173	0.11736629	0.11519781	0.22051299	3.3512952	0.0	1.0	2.655728e-16	-32.545288	7.341097e-15	1.3512955	13.90568	589.5452	145928.7372198105
276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.9	54.036007	264.0	0.0	23.1	69.299995	231.0	0.0	1000.0	1000.0	0.0	0.0	264251.0	0.03179915764139591	8280001.0	132.39606	1.5131326	134.73007	89.134865	132.39607	1.5137093	134.83829	83.82802	1.9633746	4.675434	73.755875	-0.67873716	-1.350892	0.24142471	2.9895902	-8.972065	-133.58289	0.12553371	0.12358982	0.22257425	3.3508923	0.0	1.0	2.680207e-16	-32.546097	7.335141e-15	1.350892	14.464203	589.3051	146518.01437807083
277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.166666	64.37188	229.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	265186.0	0.031796882494004794	8310001.0	132.41946	1.4577653	134.81335	93.5234	132.41948	1.4581078	134.82729	75.85317	1.9653234	4.717454	66.384544	-0.7164211	-1.3510126	0.24050711	3.7133002	-8.399015	-133.56154	0.11381725	0.11070433	0.22112408	3.3510125	0.0	1.0	2.5352816e-16	-32.54686	7.329575e-15	1.3510126	14.970708	590.4737	147108.47132086754
278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.033333	49.13552	167.0	0.0	88.1	264.30002	881.0	0.0	1000.0	1000.0	0.0	0.0	265997.0	0.03177980884109916	8340001.0	132.48206	1.4509407	134.74881	91.08868	132.48206	1.4504769	134.8037	71.35795	1.9654313	4.663668	71.74947	-1.7572379	-1.3521216	0.23654488	2.962148	-8.144072	-133.64317	0.083282396	0.08127627	0.21857418	3.352122	0.0	1.0	2.5256453e-16	-32.547543	7.324539e-15	1.3521222	15.366741	590.36676	147698.8811159134
279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.666666	32.31546	106.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	266767.0	0.03175797619047619	8370001.0	132.56639	1.462271	134.95703	96.17074	132.56638	1.4629147	135.05263	66.41994	1.96719	4.7169366	70.81822	-0.8133712	-1.3513438	0.23974611	8.112534	-9.397421	-133.672	0.09128503	0.08745788	0.22453524	3.3513443	0.0	1.0	2.3951458e-16	-32.548218	7.319636e-15	1.3513442	14.021251	588.5779	148287.43376374245
280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	64.72712	284.0	0.0	107.1	262.54657	881.0	0.0	1000.0	1000.0	0.0	0.0	267787.0	0.03176595492289443	8400001.0	132.53111	1.5112623	135.09644	96.80009	132.53111	1.5117368	134.92943	87.734535	1.9642015	4.8625116	68.606834	-0.69650364	-1.3505559	0.24229407	9.027112	-7.978609	-133.62347	0.09685074	0.095200926	0.23519476	3.3505552	0.0	1.0	2.6118637e-16	-32.549	7.313901e-15	1.350555	13.64889	589.07654	148876.52258133888
281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	65.883736	208.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	269197.0	0.03181997635933806	8430001.0	132.54227	1.495182	134.91681	95.141045	132.54219	1.4954534	134.90227	90.44836	1.9611869	4.692291	65.739235	-0.6155939	-1.3511976	0.23980933	4.946042	-8.861297	-133.77269	0.093393035	0.09223349	0.2115269	3.3511982	0.0	1.0	2.829273e-16	-32.55012	7.305699e-15	1.3511982	13.858236	589.5111	149466.03244948387
282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	33.6125	143.0	0.0	185.8	371.66888	945.0	0.0	1000.0	1000.0	0.0	0.0	269774.0	0.03177550058892815	8460001.0	132.66472	1.4668189	134.84511	93.569664	132.66475	1.4690096	135.04033	73.122345	1.9625651	4.6865907	64.80929	-0.61762667	-1.3515476	0.23893206	2.6358051	-8.619511	-133.85356	0.08709558	0.08331265	0.2127646	3.3515482	0.0	1.0	2.7263865e-16	-32.55098	7.299449e-15	1.3515482	14.512667	588.18024	150054.1883122921
283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	39.465786	161.0	0.0	51.6	154.8	516.0	0.0	969.6774	1000.0	0.0	0.0	270420.0	0.03173943661971831	8490001.0	132.5946	1.5401831	134.78427	89.472275	132.59459	1.5419846	134.78105	64.39221	1.964607	4.714202	69.23864	-0.59986496	-1.3510056	0.24017096	3.5824986	-8.178266	-133.7596	0.101506166	0.097118296	0.22026233	3.3510058	0.0	1.0	2.5751903e-16	-32.55176	7.293734e-15	1.3510056	14.030938	589.6654	150643.8864057064
284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.193548	68.17738	372.0	0.0	0.0	0.0	0.0	0.0	968.871	1000.0	0.0	0.0	271108.0	0.03170853801169591	8520001.0	132.56342	1.5887157	134.67834	87.4045	132.56343	1.5898131	134.91147	66.84189	1.9644682	4.5077252	65.347404	-0.5769987	-1.3512198	0.2395498	5.955741	-9.361826	-133.80363	0.09216078	0.089272976	0.20752892	3.3512216	0.0	1.0	2.5839518e-16	-32.55225	7.290155e-15	1.3512216	14.410645	589.21136	151233.1010737419
285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.6	26.63281	102.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	271620.0	0.03165734265734266	8550001.0	132.58167	1.637339	134.66455	86.58936	132.58162	1.6386942	134.74994	68.63276	1.961854	4.446687	65.865166	-0.55656147	-1.3519331	0.23817167	3.1433964	-8.523838	-133.88576	0.0935604	0.09145414	0.19981995	3.3519332	0.0	1.0	2.7735853e-16	-32.55261	7.287553e-15	1.3519329	14.541473	588.74896	151821.84742617607
286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.133335	41.440506	133.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	272540.0	0.031653890824622534	8580001.0	132.56866	1.6854178	134.74123	88.897446	132.56874	1.6866843	134.71548	89.53306	1.9632909	4.4203553	73.16187	-0.58357763	-1.3521254	0.23698525	2.8894043	-8.119671	-133.85988	0.08350056	0.08197072	0.2053308	3.3521247	0.0	1.0	2.6673086e-16	-32.55316	7.283518e-15	1.3521246	14.163603	589.42224	152411.2371325493
287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.67742	42.099262	137.0	0.0	107.1	222.36476	669.0	0.0	969.2258	1000.0	0.0	0.0	273274.0	0.031628935185185184	8610001.0	132.51962	1.8081268	134.79076	85.58771	132.51956	1.8108509	134.83958	66.56236	1.9617062	4.5388217	78.38508	-0.62415695	-1.3512738	0.24001506	9.383674	-8.253831	-133.79903	0.11104197	0.10750384	0.20449995	3.3512735	0.0	1.0	2.7817952e-16	-32.553577	7.280469e-15	1.3512735	13.764749	588.66376	152999.94183659554
